forecast_date,target,target_end_date,location,type,quantile,value
2021-07-18,25 day ahead inc hosp,2021-08-12,08,quantile,0.975,48.09166495161714
2021-07-18,25 day ahead inc hosp,2021-08-12,08,quantile,0.990,52.43997493113574
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.010,4.216156696609464
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.025,4.714360901115051
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.050,4.994031157035855
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.100,5.306872115838321
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.150,6.286065775371522
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.200,6.766901394834395
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.250,7.335659796711767
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.300,7.646294568871644
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.350,8.746050809843721
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.400,9.354929485513052
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.450,9.765053752593628
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.500,10.604293147183213
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.550,11.0339549459169
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.600,12.554689522962747
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.650,13.6658490974697
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.700,14.776275281927608
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.750,16.06345780414671
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.800,18.509811534578603
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.850,21.711864064260816
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.900,24.582195042551188
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.950,30.53895499318747
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.975,36.36218920053777
2021-07-18,25 day ahead inc hosp,2021-08-12,09,quantile,0.990,41.30525680298721
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.010,0.31423084008394264
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.025,0.4030287223533506
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.050,0.518064925477177
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.100,0.616427363140244
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.150,0.6841611705900287
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.200,0.7201702716045767
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.250,0.8292063350791161
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.300,0.9715765820751356
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.350,1.060957037458893
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.400,1.1014248486100784
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.450,1.1756791491188634
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.500,1.3008966300179274
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.550,1.366239031392451
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.600,1.491087692769563
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.650,1.6203840313001332
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.700,1.7456200089443756
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.750,2.0157146871555813
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.800,2.1669922230418384
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.850,2.8142025387371734
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.900,3.607202712754239
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.950,5.125410909585074
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.975,5.551050759653027
2021-07-18,25 day ahead inc hosp,2021-08-12,10,quantile,0.990,5.817642210096499
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.010,4.101663955527603
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.025,4.45419734332959
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.050,4.949563530566148
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.100,5.68482311734241
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.150,6.6034303654648046
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.200,7.936508995144153
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.250,8.402515043726723
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.300,8.90567844307094
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.350,9.459800872241079
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.400,10.642470154691248
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.450,11.2815016106907
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.500,11.823541347986607
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.550,12.274854729463721
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.600,13.721723809044839
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.650,16.086085030164547
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.700,18.011320204518597
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.750,20.850696917720473
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.800,23.095436136650672
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.850,26.073050101618414
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.900,34.57964819418256
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.950,48.04220115798222
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.975,62.82742129713287
2021-07-18,25 day ahead inc hosp,2021-08-12,11,quantile,0.990,69.10766378377146
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.010,475.9475028709502
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.025,515.5940692116865
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.050,571.7966182013586
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.100,631.0185895457508
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.150,674.0058992991818
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.200,782.1982016786336
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.250,832.7364631519279
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.300,887.8079719527336
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.350,973.591369828953
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.400,1013.7454802087639
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.450,1127.4988060773946
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.500,1186.003083118501
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.550,1235.0491493861764
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.600,1281.1334899268759
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.650,1388.1674096079546
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.700,1525.6268568057585
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.750,1718.649346676067
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.800,1987.347457937885
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.850,2309.4071362392415
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.900,2515.4771363330815
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.950,3212.066271919237
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.975,3870.572735426241
2021-07-18,25 day ahead inc hosp,2021-08-12,12,quantile,0.990,4440.654330423422
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.010,62.82434357217982
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.025,64.90915892080979
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.050,72.89510653185883
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.100,82.34460559176284
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.150,96.5121073026851
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.200,103.59134313650233
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.250,113.54432867817671
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.300,115.43556247382502
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.350,122.92806234327237
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.400,131.74320086221024
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.450,141.0840110374505
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.500,154.58454143744234
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.550,158.13356393920697
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.600,164.2088334034418
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.650,176.44694322897715
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.700,201.40890737904041
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.750,211.39991145523888
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.800,253.77959773787907
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.850,301.0412230028619
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.900,362.03783142810823
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.950,470.93527930757074
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.975,550.0631372063207
2021-07-18,25 day ahead inc hosp,2021-08-12,13,quantile,0.990,571.8409336490967
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.010,5.147419670169322
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.025,5.782147737078058
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.050,6.348074202176508
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.100,7.164126744849891
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.150,8.456272965434879
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.200,9.297202534282146
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.250,9.807290602923036
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.300,10.409770563601475
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.350,11.03712223661615
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.400,11.781069348122266
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.450,12.37104506157394
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.500,13.571705694653984
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.550,13.882426447001253
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.600,14.94798177377405
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.650,16.573384338564352
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.700,17.86226451708232
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.750,20.06321080588322
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.800,23.4739811455792
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.850,27.228306834082318
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.900,31.39412528575385
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.950,40.62111824805714
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.975,49.001832378278344
2021-07-18,25 day ahead inc hosp,2021-08-12,15,quantile,0.990,57.59854613663916
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.010,5.518572273150985
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.025,6.365970460947497
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.050,7.382193200238022
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.100,8.769507905819186
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.150,10.356918780702927
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.200,11.363106172231445
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.250,12.099628979871898
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.300,12.862566983075368
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.350,13.74828747755384
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.400,14.286531955872162
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.450,15.826728766688683
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.500,16.193406171324575
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.550,16.522217958797842
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.600,17.7836775776322
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.650,19.334098053233234
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.700,21.13265213068351
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.750,22.897783047603355
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.800,26.655636787814423
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.850,33.93197321506659
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.900,40.98957465053554
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.950,53.04122115822526
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.975,60.567605467192
2021-07-18,25 day ahead inc hosp,2021-08-12,16,quantile,0.990,67.33527127716545
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.010,22.17371621654694
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.025,24.283452563939218
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.050,28.58626421486532
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.100,30.468737721708415
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.150,37.10842468595288
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.200,39.6213770265514
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.250,42.80670853622825
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.300,45.804341326712674
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.350,47.198295294111105
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.400,51.21826023022049
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.450,54.31532953530564
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.500,58.68028939176615
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.550,60.11450158791356
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.600,62.78237706044486
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.650,67.46958292816714
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.700,76.79506930627483
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.750,80.78350456765604
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.800,96.50570756249901
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.850,116.48962756987392
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.900,142.94537726089774
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.950,171.40388271779085
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.975,204.40645742729743
2021-07-18,25 day ahead inc hosp,2021-08-12,17,quantile,0.990,221.15892361491512
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.010,16.364700026811605
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.025,17.840251703548645
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.050,19.512119410524488
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.100,22.04759130466672
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.150,27.081361012322237
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.200,29.290273497645416
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.250,30.782216987521743
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.300,33.215356782845426
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.350,34.91975915628877
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.400,36.93410260403874
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.450,39.80399377124959
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.500,43.562474860484336
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.550,44.85647179363398
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.600,46.78475207854471
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.650,49.08367902877277
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.700,57.64592622064714
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.750,59.40016009069284
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.800,73.06373164728015
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.850,86.14862550673003
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.900,103.40166435876037
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.950,132.28825753650182
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.975,152.71542071884502
2021-07-18,25 day ahead inc hosp,2021-08-12,18,quantile,0.990,164.6160950313606
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.010,0.43573367249134565
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.025,0.560816550297246
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.050,0.7139075114091589
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.100,0.8440628388193487
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.150,0.9096875129174717
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.200,0.9930924065468868
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.250,1.0637747435024631
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.300,1.1685885640327407
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.350,1.272562219470969
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.400,1.426683489345657
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.450,1.5640320232721485
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.500,1.6233807653573729
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.550,1.7034492131570342
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.600,1.789227230793793
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.650,1.9518305359174128
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.700,2.1544081736541805
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.750,2.290224641824582
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.800,2.4370839319241937
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.850,3.2337228949222947
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.900,4.558195031180847
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.950,5.469669259467708
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.975,5.684396641108258
2021-07-18,25 day ahead inc hosp,2021-08-12,19,quantile,0.990,6.5974965183878975
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.010,15.34292731616406
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.025,16.938303050587216
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.050,18.854184943587093
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.100,22.196692293655598
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.150,26.007879625137765
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.200,26.697180786687834
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.250,28.5725670013706
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.300,31.05109374536747
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.350,32.30024577250361
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.400,34.4433523536662
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.450,38.10477763861602
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.500,38.84695114944791
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.550,41.0907951966744
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.600,43.84196902133928
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.650,45.92473618630231
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.700,51.44449290106892
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.750,54.52379293602019
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.800,66.79465478752608
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.850,76.17935084561041
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.900,87.81073022788237
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.950,114.53587905008844
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.975,136.17913074223654
2021-07-18,25 day ahead inc hosp,2021-08-12,20,quantile,0.990,144.31278863173657
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.010,13.779162606719375
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.025,15.334182007396336
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.050,16.30985820033594
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.100,18.38222014685664
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.150,20.36160800305586
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.200,23.463889742245996
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.250,25.017408692997808
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.300,26.11590960521637
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.350,27.83805659035065
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.400,29.8537537104355
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.450,31.42643639138832
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.500,33.997304044536804
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.550,35.77917259137393
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.600,36.56951580844367
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.650,40.286011495884715
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.700,44.07257454014852
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.750,48.84124601735582
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.800,59.37666734907966
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.850,66.76025554726516
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.900,75.93055271532101
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.950,98.94425672055185
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.975,119.38740981172528
2021-07-18,25 day ahead inc hosp,2021-08-12,21,quantile,0.990,126.96267185873903
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.010,71.79242640632847
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.025,76.72797271746698
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.050,84.60985836556493
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.100,97.6232779805315
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.150,104.62848353513577
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.200,115.81415967327186
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.250,118.45928388397917
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.300,130.53355329747959
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.350,137.14748770932994
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.400,145.9061429638927
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.450,155.58769684271627
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.500,170.65896595648903
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.550,173.8259448214315
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.600,179.83981411239293
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.650,188.14268920966438
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.700,211.79034527698042
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.750,240.69245253396218
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.800,273.3832261322493
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.850,310.0355156191199
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.900,343.630350334185
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.950,472.3406338142141
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.975,534.7221438370285
2021-07-18,25 day ahead inc hosp,2021-08-12,22,quantile,0.990,569.4708803172186
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.010,0.16680660511390955
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.025,0.1991523469384784
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.050,0.22794634747337303
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.100,0.30012820547886193
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.150,0.31376370099940737
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.200,0.3642581237693692
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.250,0.4287116339305393
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.300,0.4606661931651058
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.350,0.5070187941265856
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.400,0.5524921325193494
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.450,0.5784671001572383
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.500,0.6262171835030921
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.550,0.6709524187431537
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.600,0.7117967510038625
2021-07-18,25 day ahead inc hosp,2021-08-12,23,quantile,0.650,0.7793596321319535
